name,latitude,longitude,description,city,country,category,address,phone,website
Bushrangers Bay Parking Area,-38.4733976,144.9275746,"Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJB0DENyO31WoRINxZu2QBJ2c",Melbourne,Australia,park,"Two Bays Walking Track, Cape Schanck VIC 3939, Australia",,
Butler,40.7032815,-73.9923292,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""6:30 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""6:30 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""6:30 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8 AM to 6 PM""},{""day"":""Friday"",""hours"":""6:30 AM to 6 PM""},{""day"":""Saturday"",""hours"":""7:30 AM to 6 PM""},{""day"":""Sunday"",""hours"":""7:30 AM to 4 PM""}] | Place ID: ChIJcXxb3jBawokRRoZlK8RyrfU",New York,United States,cafe,"40 Water St, Brooklyn, NY 11201",,/url?q=http://www.butler.nyc.com/&opi=79508299&sa=U&ved=0ahUKEwj6p7fm5-KRAxW8EVkFHa6wOJIQ61gIFigO&usg=AOvVaw1kOSgKIY1VGuJGDFLHkZMX
Butler Bakeshop & Espresso Bar,40.7200763,-73.9988459,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 5:30 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 5:30 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 1 PM""},{""day"":""Thursday"",""hours"":""8 AM to 3 PM""},{""day"":""Friday"",""hours"":""7 AM to 5:30 PM""},{""day"":""Saturday"",""hours"":""8 AM to 6 PM""},{""day"":""Sunday"",""hours"":""8 AM to 6 PM""}] | Place ID: ChIJXQzMABtZwokRzQOuqFYxgUY",New York,United States,cafe,"177 Lafayette St, New York, NY 10013",,https://www.butler-nyc.com/
Butler Cafe @Maxwell Alley,40.7215935,-74.047523,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 2 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 2 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 2 PM""},{""day"":""Thursday"",""hours"":""7 AM to 2 PM""},{""day"":""Friday"",""hours"":""7 AM to 2 PM""},{""day"":""Saturday"",""hours"":""8 AM to 2 PM""},{""day"":""Sunday"",""hours"":""8 AM to 2 PM""}] | Place ID: ChIJ4xY57WdRwokRTGNI1-tCBYQ",New York,United States,cafe,"12 Coles St, Jersey City, NJ 07302",,http://www.butlercafenj.com/
Butler Street Gatehouse,40.4748631,-79.9572027,Rating: 5/5 (0 reviews) | Place ID: ChIJWVDeQFHyNIgR30-hTQzZGmg,Pittsburgh,United States,landmark,"4734 Butler St, Pittsburgh, PA 15201",,
Butovo Cemetery,55.526944444,37.564166666,,Moscow,Russia,cemetery,,,
Butovo firing range,55.53339,37.59434,,德罗日诺_(莫斯科州),Russia,cemetery,,,
Butovo Firing Range,55.5332918,37.595513,"Large church, graves & memorial center built on the site of a firing range for political prisoners. | Rating: 4.8/5 (0 reviews) | Place ID: ChIJpzqF0ISuSkERHI-GKOYVCg4",Butovo,Russia,landmark,"Ulitsa Yubileynaya, 2, Butovo, Moskovskaya oblast', Russia, 142720",,http://www.martyr.ru/
Butovskoye Kladbishche,55.5278138,37.5625992,"Rating: 3.2/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""9 AM to 5 PM""},{""day"":""Sunday"",""hours"":""9 AM to 5 PM""}] | Place ID: ChIJiz9f6iGsSkERAJ__emrTmlo",Moscow,Russia,cemetery,"Миргородская ул., Moscow, Russia, 117042",,
Butte aux canons,48.8276835,2.4358324,Rating: 4.2/5 (0 reviews) | Place ID: ChIJbfs4ucNy5kcRf1petPrH7-0,Paris,France,landmark,"1 All. des 4 Carrefours, 75012 Paris, France",,
Butte du Hu,49.026674,-0.1286217,Place ID: ChIJhTYyqi8NCkgRwWahABX-9dY,Condé-sur-Ifs,France,landmark,"14270 Condé-sur-Ifs, France",,
Butte Saint-Sauveur,50.60324,5.18821,,Braives,Belgium,cemetery,,,
BUTTER,52.54396,13.41506,"Stylishly designed cafe/bistro known for classic breakfasts, artisanal beer & vegan dishes. | Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 11:30 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 11:30 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 4 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""9 AM to 11:30 PM""},{""day"":""Saturday"",""hours"":""9 AM to 11:30 PM""},{""day"":""Sunday"",""hours"":""9 AM to 4 PM""}] | Place ID: ChIJuVMvUABSqEcRqTEtBlwVETc",Berlin,Germany,cafe,"Pappelallee 73, 10437 Berlin, Germany",,http://www.cafe-butter.de/
Butter Bakery,40.7246126,-74.0505482,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 4 PM""},{""day"":""Thursday"",""hours"":""7 AM to 4 PM""},{""day"":""Friday"",""hours"":""7 AM to 4 PM""},{""day"":""Saturday"",""hours"":""8 AM to 4 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJEfCqSw5RwokRuKd0Hyjt3pk",New York,United States,cafe,"156 Brunswick St, Jersey City, NJ 07302",,https://www.instagram.com/butterjc
Butter Coffee Stand,35.7100809,139.6646701,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8 AM to 7 PM""}] | Place ID: ChIJ6x4OmE7zGGAR5-u_ezWmhKo",Tokyo,Japan,cafe,"2 Chome-1-1 Arai, Nakano City, Tokyo 165-0026, Japan",,https://instagram.com/butter_coffee_stand/
Butterfly Gardens of Central Park,40.793186,-73.9553906,"Rating: 3.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""6 AM to 1 AM""},{""day"":""Tuesday"",""hours"":""6 AM to 1 AM""},{""day"":""Wednesday"",""hours"":""6 AM to 1 AM""},{""day"":""Thursday"",""hours"":""6 AM to 1 AM""},{""day"":""Friday"",""hours"":""6 AM to 1 AM""},{""day"":""Saturday"",""hours"":""6 AM to 1 AM""},{""day"":""Sunday"",""hours"":""6 AM to 1 AM""}] | Place ID: ChIJ6y_P9R72wokRgCY7RDKp1j0",New York,United States,park,"East Dr. &, 102nd St Crossing, New York, NY 10029",,https://www.centralparknyc.org/locations/north-meadow-butterfly-gardens
Buttonwood Cafe,40.7054731,-74.0073869,"Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 11 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 11 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 11 PM""},{""day"":""Thursday"",""hours"":""7 AM to 11 PM""},{""day"":""Friday"",""hours"":""7 AM to 12 AM""},{""day"":""Saturday"",""hours"":""7 AM to 12 AM""},{""day"":""Sunday"",""hours"":""7 AM to 11 PM""}] | Place ID: ChIJq6qaGRdawokR2QyLZnEHCes",New York,United States,cafe,"120 Water St, New York, NY 10005",,https://www.buttonwoodcafe.com/
Buttonwood Restaurant and Bar,40.705498,-74.007364,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 12 PM, 3 to 10 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 12 PM, 3 to 10 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 12 PM, 3 to 10 PM""},{""day"":""Thursday"",""hours"":""7 AM to 12 PM, 3 to 10 PM""},{""day"":""Friday"",""hours"":""7 AM to 12 PM, 3 to 10 PM""},{""day"":""Saturday"",""hours"":""7 AM to 12 PM, 3 to 10 PM""},{""day"":""Sunday"",""hours"":""7 AM to 12 PM, 3 to 10 PM""}] | Place ID: ChIJY27yECRbwokR0QOjPvGe46s",New York,United States,restaurant,"120 Water St, New York, NY 10005",,https://www.buttonwoodcafe.com/
BW CAVE,35.663011,139.6949465,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""6 PM to 1 AM""},{""day"":""Tuesday"",""hours"":""6 PM to 1 AM""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""6 PM to 1 AM""},{""day"":""Saturday"",""hours"":""6 PM to 1 AM""},{""day"":""Sunday"",""hours"":""6 PM to 1 AM""}] | Place ID: ChIJ89T5wMiNGGARMlay2-SRwdo",Tokyo,Japan,restaurant,"Japan, 〒150-0042 Tokyo, Shibuya, Udagawacho, 41−29 石井ビル 2F",,https://www.instagram.com/bw_cave/
BW STATION 地下鉄新大阪店,34.7335312,135.4987523,"Rating: 3.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 11 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 11 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 11 PM""},{""day"":""Thursday"",""hours"":""10 AM to 11 PM""},{""day"":""Friday"",""hours"":""10 AM to 11 PM""},{""day"":""Saturday"",""hours"":""10 AM to 11 PM""},{""day"":""Sunday"",""hours"":""10 AM to 11 PM""}] | Place ID: ChIJpRXhkDnkAGARH36zdnVD_pE",Osaka,Japan,restaurant,"Japan, 〒532-0011 Osaka, Yodogawa Ward, Nishinakajima, 5 Chome−15−5 地下鉄新大阪駅北コンコース「新なにわ大食堂」",,https://www.beerthirty.jp/
Byakugo-ji,34.6709813,135.8512594,"Restored 8th-century Buddhist complex, housing ancient relics & Bodhisattva sculptures. | Rating: 4.2/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""9 AM to 5 PM""},{""day"":""Sunday"",""hours"":""9 AM to 5 PM""}] | Place ID: ChIJSU-xD9w5AWARfePT_GeTDrg",Nara,Japan,temple,"392 Byakugojicho, Nara, 630-8302, Japan",,http://www.city.nara.lg.jp/www/contents/1389236226808/index.html
Byakugō-ji Temple,34.67111111,135.85138889,,Nara,Japan,cemetery,,,
Bygone Beautys Treasured Teapot Museum & Tearooms,-33.7142373,150.3331399,"A collection of 5,500+ rare & classic teapots from around the world, with a lunchroom & gift shop. | Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 5 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""10 AM to 5 PM""},{""day"":""Saturday"",""hours"":""10 AM to 5 PM""},{""day"":""Sunday"",""hours"":""10 AM to 5 PM""}] | Place ID: ChIJbw5bBu5uEmsRGFfk_Y2gDMM",Sydney,Australia,museum,"20 Grose St, Leura NSW 2780, Australia",,http://www.bygonebeautys.com.au/
Bykovo cemetery,55.60666668,38.07944445,,Zhukovsky,Russia,cemetery,,,
Bykovsky cemetery,55.6064998,38.0796561,"Rating: 4.1/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJTdQ_NEy_SkERMV7nAy4nEF8",Zhukovskiy,Russia,cemetery,"Magistral'naya Ulitsa, 31, Zhukovskiy, Moscow Oblast, Russia, 140188",,https://ritual.ru/poleznaya-informacia/kladbisha-mosk-oblasty/kladbishche-bykovo/
Byzantium,52.362038888,4.880508333,,Amsterdam,Netherlands,landmark,,,
C lounge & Grill,40.8326862,-73.8697615,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""11 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""11 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""11 AM to 10 PM""},{""day"":""Thursday"",""hours"":""11 AM to 10 PM""},{""day"":""Friday"",""hours"":""11 AM to 10 PM""},{""day"":""Saturday"",""hours"":""11 AM to 10 PM""},{""day"":""Sunday"",""hours"":""11 AM to 10 PM""}] | Place ID: ChIJC8AL5d71wokRrdNQIn4OdLo",New York,United States,restaurant,"1735 E 172nd St, Bronx, NY 10472",,
C. C. Cavanah House,43.611944444,-116.193333333,,Boise,United States,landmark,,,
C.F. and Mary Singmaster House,41.381389,-91.980278,,Iowa,United States,landmark,,,
C’est Comme À La Maison - CCALM,48.8606187,2.3544723,"Rating: 4.9/5 (0 reviews) | Hours: [""Monday: 12:00 – 2:00 PM, 6:30 – 10:00 PM"",""Tuesday: 12:00 – 2:00 PM, 6:30 – 10:00 PM"",""Wednesday: Closed"",""Thursday: Closed"",""Friday: Closed"",""Saturday: Closed"",""Sunday: Closed""] | Place ID: ChIJk6d8saxv5kcR2COb5BoXYpo",Paris,France,restaurant,"6 Rue Geoffroy l'Angevin, 75004 Paris, France",,https://www.cestcommealamaison.fr/
Ca And Co‎,48.8637919,2.3451468,Rating: 5/5 (0 reviews) | Place ID: ChIJkf4ngCJu5kcRueMaLY_A5c8,Paris,France,shop,"8 Rue du Jour, 75001 Paris, France",,http://www.ca-co.com/
Ca la Gemma Gluten free,41.4099998,2.1743403,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""10:30 AM to 1:30 PM, 5 to 8 PM""},{""day"":""Wednesday"",""hours"":""10:30 AM to 1:30 PM, 5 to 7 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""10:30 AM to 1:30 PM, 5 to 8 PM""},{""day"":""Saturday"",""hours"":""11 AM to 2 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJNfQFud-jpBIR2NBgSvIO2Qw",Barcelona,Spain,shop,"Av. de Gaudí, 62, Eixample, 08025 Barcelona, Spain",,http://www.calagemmaglutenfree.com/
Ca la Pilar,41.276819275,2.064874317,,Viladecans,Spain,landmark,,,
Ca La Pilar,42.013901,2.827124,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""1 to 3:30 PM, 8:30 to 9:30 PM""},{""day"":""Tuesday"",""hours"":""1 to 3:30 PM, 8:30 to 9:30 PM""},{""day"":""Wednesday"",""hours"":""1 to 3:30 PM, 8:30 to 9:30 PM""},{""day"":""Thursday"",""hours"":""1 to 3:30 PM, 8:30 to 9:30 PM""},{""day"":""Friday"",""hours"":""1 to 3:30 PM, 8:30 to 9:30 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJTyjI_E_muhIRfD3F9IiIp4E",Girona,Spain,restaurant,"Carrer Pont Major, 124, 17840 Girona, Spain",,http://www.restaurantcalapilar.com/
Ca.Fi.Lan. Yarn Wool And Cotton,41.8874796,12.5098458,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 1 PM, 4 to 7 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 1 PM, 4 to 7 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 1 PM, 4 to 7 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""9 AM to 1 PM, 4 to 7 PM""},{""day"":""Saturday"",""hours"":""9 AM to 1 PM, 4 to 7 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJ1Vun_ZRhLxMReEUVDyt-R68",Rome,Italy,yarn_store,"Via Umberto Biancamano, 7, 00185 Roma RM, Italy",,
Ca' de Sass,45.4692392,9.1896155,Rating: 4.2/5 (0 reviews) | Place ID: ChIJL3wgSbLGhkcRVUu8m-tkczI,Milan,Italy,landmark,"Via Monte di Pietà, 20121 Milano MI, Italy",,
Ca' Vendramin Calergi,45.4424657,12.3296829,This Renaissance-style palace on the Grand Canal is home to the Wagner Museum & Casinò di Venezia. | Rating: 4.7/5 (0 reviews) | Place ID: ChIJef_Pr8OxfkcRp0A6fXluPMI,Venice,Italy,shop,"C. Seconda del Cristo, 2040, 30121 Venezia VE, Italy",,http://www.vendramincalergi.com/
Ca' Vendramin Calergi,45.442222,12.329722,,Venice,Italy,landmark,,,
Caballero Rivero Woodlawn North,25.7611298,-80.2489997,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 5:30 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 5:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 5:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 5:30 PM""},{""day"":""Friday"",""hours"":""8 AM to 5:30 PM""},{""day"":""Saturday"",""hours"":""8 AM to 5:30 PM""},{""day"":""Sunday"",""hours"":""8 AM to 5:30 PM""}] | Place ID: ChIJT98GZAm32YgRnUEfufHiymc",Miami,United States,cemetery,"3260 SW 8th St, Miami, FL 33135",,https://www.dignitymemorial.com/funeral-homes/florida/miami/caballero-rivero-woodlawn-north/9544?utm_source=google_my_business&utm_medium=organic
Caballero Rivero Woodlawn Park North Cemetery and Mausoleum,25.764611111,-80.248527777,,Miami,United States,cemetery,,,
Cabana Bar,-33.867948,151.2092603,Rating: 4.3/5 (0 reviews) | Price: $$ | Place ID: ChIJuQlZ6UGvEmsRyB-9cIv2N2k,Sydney,Australia,bar,"25 Martin Pl, Sydney NSW 2000, Australia",,http://www.cabanabarsyd.com.au/
Cabanon de vacances,43.7599687,7.4633758,"Tiny log cabin built by Le Corbusier in the 1950s, used by the architect for vacations. | Place ID: ChIJA18pTJTpzRIRnbBeJxb6XJw",Roquebrune-Cap-Martin,France,shop,"06190 Roquebrune-Cap-Martin, France",,
Cable Car | Port Station,41.3731744,2.1878129,"Cable car connecting the port with an observation deck & cafe set on Montjuic hill. | Rating: 4.2/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10:30 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""10:30 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""10:30 AM to 7 PM""},{""day"":""Thursday"",""hours"":""10:30 AM to 7 PM""},{""day"":""Friday"",""hours"":""10:30 AM to 7 PM""},{""day"":""Saturday"",""hours"":""10:30 AM to 7 PM""},{""day"":""Sunday"",""hours"":""10:30 AM to 7 PM""}] | Place ID: ChIJmfHrtK2jpBIRBJzt3BlK_rw",Barcelona,Spain,landmark,"Pg. de Joan de Borbó, 88, Ciutat Vella, 08039 Barcelona, Spain",,https://www.telefericodebarcelona.com/
Cactus,41.3655691,2.1706487,Rating: 4.8/5 (0 reviews) | Place ID: ChIJvdZufwCjpBIRaB5Dj69pUWE,Barcelona,Spain,park,"Ctra. de Miramar, 30, Sants-Montjuïc, 08038 Barcelona, Spain",,
Cadillac Hotel,25.811944,-80.123056,,Miami Beach,United States,hotel,,,
"Cadillac Hotel & Beach Club, Autograph Collection",25.8120341,-80.1228024,"Contemporary oceanfront hotel with beach access & an outdoor pool, plus a raw bar & free Wi-Fi. | Rating: 3.9/5 (0 reviews) | Place ID: ChIJNd2AYmiz2YgRJ4S3FF-_UFo",Miami Beach,United States,hotel,"3925 Collins Ave, Miami Beach, FL 33140",,https://www.marriott.com/en-us/hotels/miakc-cadillac-hotel-and-beach-club-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0
Caestre Military Cemetery,50.7590432,2.5967209,Rating: 5/5 (0 reviews) | Place ID: ChIJ8douyBbn3EcR1MemIOBKAP8,Caëstre,France,cemetery,"Rue Yves Baron, 59190 Caëstre, France",,http://www.ww1cemeteries.com/
Caestre Military Cemetery,50.759053,2.596947,,Caëstre,France,cemetery,,,
"cafe & DINE in ""nope""",35.6845484,139.7005906,"Rating: 4.8/5 (0 reviews) | Hours: [""Monday: 6:00 PM – 12:00 AM"",""Tuesday: 6:00 PM – 12:00 AM"",""Wednesday: 6:00 PM – 12:00 AM"",""Thursday: Closed"",""Friday: 6:00 PM – 12:00 AM"",""Saturday: 2:00 PM – 12:00 AM"",""Sunday: 2:00 – 11:00 PM""] | Place ID: ChIJmZ7qo1iNGGARRaSNH_DGCho",Tokyo,Japan,cafe,"Japan, 〒151-0053 Tokyo, Shibuya, Yoyogi, 1-chōme−58−７ 2F",,https://www.instagram.com/nope_menu?igsh=MWFiZXkzaWZhaWwxZQ==
Cafe 2u,35.7049396,139.6854309,Rating: 4.7/5 (0 reviews) | Place ID: ChIJV563VY_zGGARd-suBADj8Cc,Tokyo,Japan,cafe,"1 Chome-52-2 Higashinakano, Nakano City, Tokyo 164-0003, Japan",,https://www.2u-cafe.com/
Café 777,41.3753213,2.1449322,"Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7:30 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""7:30 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""7:30 AM to 10 PM""},{""day"":""Thursday"",""hours"":""7:30 AM to 10 PM""},{""day"":""Friday"",""hours"":""7:30 AM to 10 PM""},{""day"":""Saturday"",""hours"":""7:30 AM to 10 PM""},{""day"":""Sunday"",""hours"":""7:30 AM to 10 PM""}] | Place ID: ChIJX8MgCoKYpBIRFC4wUI8F27E",Barcelona,Spain,cafe,"Carrer Creu Coberta, 68, Sants-Montjuïc, 08014 Barcelona, Spain",,https://www.instagram.com/777spain?igsh=MThweWpqZGwwZXNh
Cafe 86 - Northridge,34.2466194,-118.5369141,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""12:30 to 9 PM""},{""day"":""Tuesday"",""hours"":""12:30 to 9 PM""},{""day"":""Wednesday"",""hours"":""12:30 to 9 PM""},{""day"":""Thursday"",""hours"":""12:30 to 9 PM""},{""day"":""Friday"",""hours"":""12:30 to 10 PM""},{""day"":""Saturday"",""hours"":""12:30 to 10 PM""},{""day"":""Sunday"",""hours"":""12:30 to 9 PM""}] | Place ID: ChIJdY1FRaubwoARicL264ChOfQ",Los Angeles,United States,cafe,"9717 Reseda Blvd, Northridge, CA 91324",,http://www.cafe-86.com/
Café A,48.8753859,2.3600124,"Rating: 4.2/5 (0 reviews) | Hours: [""Monday: 9:00 AM – 5:00 PM"",""Tuesday: 10:00 AM – 2:00 AM"",""Wednesday: 10:00 AM – 2:00 AM"",""Thursday: 10:00 AM – 2:00 AM"",""Friday: 10:00 AM – 2:00 AM"",""Saturday: 11:00 AM – 2:00 AM"",""Sunday: 11:00 AM – 5:00 PM""] | Price: $$ | Place ID: ChIJsZKjKA1u5kcRaVDKu3gWoMI",Paris,France,restaurant,"Maison de l'Architecture, 148 Rue du Faubourg Saint-Martin, 75010 Paris, France",,http://cafea.fr/
Cafe Aaliya,35.690497,139.7047727,"Rating: 4.3/5 (0 reviews) | Hours: [""Monday: 9:00 AM – 8:30 PM"",""Tuesday: 9:00 AM – 8:30 PM"",""Wednesday: 9:00 AM – 5:30 PM"",""Thursday: Closed"",""Friday: 9:00 AM – 5:30 PM"",""Saturday: 9:00 AM – 5:30 PM"",""Sunday: 9:00 AM – 9:00 PM""] | Price: $$ | Place ID: ChIJ5VEPEduMGGAREDDC9DgUARo",Tokyo,Japan,cafe,"Japan, 〒160-0022 Tokyo, Shinjuku City, Shinjuku, 3-chōme−1−１７ ビル山本 B1F",,https://www.instagram.com/cafe_aaliya/
CAFE amico,35.7227436,139.6894611,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""10 AM to 6 PM""},{""day"":""Thursday"",""hours"":""10 AM to 6 PM""},{""day"":""Friday"",""hours"":""10 AM to 6 PM""},{""day"":""Saturday"",""hours"":""10 AM to 6 PM""},{""day"":""Sunday"",""hours"":""10 AM to 6 PM""}] | Place ID: ChIJp59ThQ3zGGARGB6GqC7RcNs",Tokyo,Japan,cafe,"3 Chome-15-14 Nakaochiai, Shinjuku City, Tokyo 161-0032, Japan",,https://www.cafe-amico-1315.com/
Cafe Aroma Thornhill park,-37.7139845,144.6285626,"Rating: 4.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""6:30 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""6:30 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""6:30 AM to 4 PM""},{""day"":""Thursday"",""hours"":""6:30 AM to 9 PM""},{""day"":""Friday"",""hours"":""6:30 AM to 9 PM""},{""day"":""Saturday"",""hours"":""7:30 AM to 9 PM""},{""day"":""Sunday"",""hours"":""7:30 AM to 9 PM""}] | Place ID: ChIJ-btU-7jz1moRSMfkLZNzFaM",Melbourne,Australia,cafe,"2 Sadie Av, Thornhill Park VIC 3335, Australia",,https://cafearomathp.com.au/
Cafe Arte,18.8104759,98.9670261,"Rating: 4.7/5 (0 reviews) | Hours: {""weekday_text"":[""Monday: 9:00 AM – 5:00 PM"",""Tuesday: 9:00 AM – 5:00 PM"",""Wednesday: 9:00 AM – 5:00 PM"",""Thursday: Closed"",""Friday: 9:00 AM – 5:00 PM"",""Saturday: 9:00 AM – 5:00 PM"",""Sunday: 9:00 AM – 5:00 PM""],""periods"":[{""close"":{""day"":0,""time"":""1700""},""open"":{""day"":0,""time"":""0900""}},{""close"":{""day"":1,""time"":""1700""},""open"":{""day"":1,""time"":""0900""}},{""close"":{""day"":2,""time"":""1700""},""open"":{""day"":2,""time"":""0900""}},{""close"":{""day"":3,""time"":""1700""},""open"":{""day"":3,""time"":""0900""}},{""close"":{""day"":5,""time"":""1700""},""open"":{""day"":5,""time"":""0900""}},{""close"":{""day"":6,""time"":""1700""},""open"":{""day"":6,""time"":""0900""}}]} | Price: $$ | Place ID: ChIJsyN09PE72jARrFl9p-zWaWE",Chiang Mai,Thailand,cafe,"155/4 หมู่ 2 ถ.เจ็ดยอด-อยู่เย็น ซ.8 Tambon Chang Phueak, เมือง Chang Wat Chiang Mai 50300, Thailand",,https://www.facebook.com/Cafeartechiangmai2013/?locale=th_TH
